ANO;LOCALIDAD;SEXO;EDAD_QUINQUENAL;CAUSAS_667;CAUSAS_105;TOTAL_CASOS
2014;Los Mártires;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2014;Los Mártires;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Los Mártires;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2014;Los Mártires;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2014;Los Mártires;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Los Mártires;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Puente Aranda;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2014;Puente Aranda;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2014;Puente Aranda;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2014;Puente Aranda;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Puente Aranda;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Puente Aranda;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Puente Aranda;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2014;Rafael Uribe Uribe;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Rafael Uribe Uribe;Hombres;10 a 14;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Rafael Uribe Uribe;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2014;Rafael Uribe Uribe;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;20
2014;Rafael Uribe Uribe;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2014;Rafael Uribe Uribe;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2014;Rafael Uribe Uribe;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2014;Rafael Uribe Uribe;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2014;Rafael Uribe Uribe;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2014;Rafael Uribe Uribe;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2014;Rafael Uribe Uribe;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2014;San Cristóbal;Hombres;10 a 14;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;San Cristóbal;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;22
2014;San Cristóbal;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;22
2014;San Cristóbal;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2014;San Cristóbal;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2014;San Cristóbal;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2014;San Cristóbal;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2014;San Cristóbal;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;San Cristóbal;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2014;San Cristóbal;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;San Cristóbal;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;San Cristóbal;Hombres;75 a 79;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2014;Santa Fe;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2014;Santa Fe;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2014;Santa Fe;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2014;Santa Fe;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2014;Santa Fe;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2014;Santa Fe;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2014;Santa Fe;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2014;Santa Fe;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2014;Santa Fe;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2014;Santa Fe;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Santa Fe;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Santa Fe;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Sin Dato;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2014;Sin Dato;Hombres;10 a 14;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2014;Sin Dato;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;28
2014;Sin Dato;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;49
2014;Sin Dato;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;49
2014;Sin Dato;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;34
2014;Sin Dato;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;25
2014;Sin Dato;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2014;Sin Dato;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2014;Sin Dato;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2014;Sin Dato;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2014;Sin Dato;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2014;Sin Dato;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Sin Dato;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Sin Dato;Hombres;75 a 79;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Sin Dato;Hombres;80 a 84;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2014;Sin Dato;Hombres;90 a 94;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Suba;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;18
2014;Suba;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;18
2014;Suba;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2014;Suba;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;17
2014;Suba;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2014;Suba;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2014;Suba;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2014;Suba;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Suba;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Suba;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2014;Suba;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Teusaquillo;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2014;Teusaquillo;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Teusaquillo;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Teusaquillo;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Teusaquillo;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Tunjuelito;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Tunjuelito;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Tunjuelito;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2014;Tunjuelito;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2014;Tunjuelito;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2014;Tunjuelito;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Usaquén;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Usaquén;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2014;Usaquén;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2014;Usaquén;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2014;Usaquén;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2014;Usaquén;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2014;Usaquén;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2014;Usaquén;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2014;Usaquén;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2014;Usaquén;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2014;Usaquén;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Usme;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Usme;Hombres;100 o más;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Usme;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2014;Usme;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2014;Usme;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;14
2014;Usme;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;8
2014;Usme;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2014;Usme;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Usme;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2014;Usme;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2014;Usme;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Usme;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2014;Usme;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Antonio Nariño;Hombres;10 a 14;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Antonio Nariño;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2015;Antonio Nariño;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Antonio Nariño;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Antonio Nariño;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Barrios Unidos;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Barrios Unidos;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Barrios Unidos;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Bosa;Hombres;10 a 14;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Bosa;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;15
2015;Bosa;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;25
2015;Bosa;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;14
2015;Bosa;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2015;Bosa;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2015;Bosa;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2015;Bosa;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2015;Bosa;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Bosa;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2015;Bosa;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Bosa;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Chapinero;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Chapinero;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Chapinero;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Chapinero;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Chapinero;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Ciudad Bolívar;Hombres;10 a 14;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Ciudad Bolívar;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;20
2015;Ciudad Bolívar;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;37
2015;Ciudad Bolívar;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;32
2015;Ciudad Bolívar;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;30
2015;Ciudad Bolívar;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;14
2015;Ciudad Bolívar;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2015;Ciudad Bolívar;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2015;Ciudad Bolívar;Hombres;5 a 9;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Ciudad Bolívar;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2015;Ciudad Bolívar;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2015;Ciudad Bolívar;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2015;Ciudad Bolívar;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Ciudad Bolívar;Hombres;75 a 79;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Ciudad Bolívar;Hombres;80 a 84;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Engativá;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;11
2015;Engativá;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2015;Engativá;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Engativá;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;11
2015;Engativá;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;7
2015;Engativá;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Engativá;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Engativá;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2015;Engativá;Hombres;60 a 64;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2015;Engativá;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Fontibón;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2015;Fontibón;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2015;Fontibón;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2015;Fontibón;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2015;Fontibón;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Fontibón;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Kennedy;Hombres;0 a 4;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2015;Kennedy;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2015;Kennedy;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;14
2015;Kennedy;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2015;Kennedy;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;9
2015;Kennedy;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2015;Kennedy;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2015;Kennedy;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2015;Kennedy;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2015;Kennedy;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2015;Kennedy;Hombres;70 a 74;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;La Candelaria;Hombres;10 a 14;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;La Candelaria;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;La Candelaria;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Los Mártires;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2015;Los Mártires;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2015;Los Mártires;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Los Mártires;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Los Mártires;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2015;Los Mártires;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Los Mártires;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Puente Aranda;Hombres;10 a 14;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Puente Aranda;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2015;Puente Aranda;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2015;Puente Aranda;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Puente Aranda;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2015;Puente Aranda;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2015;Puente Aranda;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Puente Aranda;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2015;Rafael Uribe Uribe;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;5
2015;Rafael Uribe Uribe;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2015;Rafael Uribe Uribe;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2015;Rafael Uribe Uribe;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;15
2015;Rafael Uribe Uribe;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2015;Rafael Uribe Uribe;Hombres;40 a 44;Agresiones (homicidios);Agresiones (homicidios) y secuelas;3
2015;Rafael Uribe Uribe;Hombres;45 a 49;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
2015;Rafael Uribe Uribe;Hombres;50 a 54;Agresiones (homicidios);Agresiones (homicidios) y secuelas;4
2015;Rafael Uribe Uribe;Hombres;55 a 59;Agresiones (homicidios);Agresiones (homicidios) y secuelas;1
2015;Rafael Uribe Uribe;Hombres;65 a 69;Agresiones (homicidios);Agresiones (homicidios) y secuelas;2
2015;San Cristóbal;Hombres;15 a 19;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2015;San Cristóbal;Hombres;20 a 24;Agresiones (homicidios);Agresiones (homicidios) y secuelas;12
2015;San Cristóbal;Hombres;25 a 29;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2015;San Cristóbal;Hombres;30 a 34;Agresiones (homicidios);Agresiones (homicidios) y secuelas;10
2015;San Cristóbal;Hombres;35 a 39;Agresiones (homicidios);Agresiones (homicidios) y secuelas;6
